siteRef,AADT5yearsAgo,AADT4yearsAgo,AADT3yearsAgo,AADT2yearsAgo,AADT1yearAgo,Hol_type,day,month,hour,dayOfweek,Conditions,lane,Maximum Temperature,predictions,actual
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,17,9,6,1,"Rain, Overcast",Inc,18.5,1875.0,1850.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,17,9,7,1,"Rain, Overcast",Inc,18.5,2126.6,2198.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,17,9,8,1,"Rain, Overcast",Inc,18.5,1914.4,1993.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,17,9,9,1,"Rain, Overcast",Inc,18.5,1629.4,1730.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,17,9,10,1,"Rain, Overcast",Inc,18.5,1499.6,1555.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,17,9,11,1,"Rain, Overcast",Inc,18.5,1550.6,1606.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,17,9,12,1,"Rain, Overcast",Inc,18.5,1647.4,1758.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,17,9,13,1,"Rain, Overcast",Inc,18.5,1734.2,1830.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,17,9,14,1,"Rain, Overcast",Inc,18.5,2329.6,2088.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,17,9,15,1,"Rain, Overcast",Inc,18.5,2706.2,2778.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,17,9,16,1,"Rain, Overcast",Inc,18.5,2691.2,2589.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,17,9,17,1,"Rain, Overcast",Inc,18.5,2683.6,2844.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,17,9,18,1,"Rain, Overcast",Inc,18.5,2370.8,2544.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,17,9,19,1,"Rain, Overcast",Inc,18.5,1292.8,1549.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,17,9,20,1,"Rain, Overcast",Inc,18.5,880.4,1085.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,17,9,21,1,"Rain, Overcast",Inc,18.5,705.6,866.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,17,9,22,1,"Rain, Overcast",Inc,18.5,356.4,47.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,17,9,23,1,"Rain, Overcast",Inc,18.5,172.4,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,18,9,0,2,Partially cloudy,Inc,16.0,192.0,1.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,18,9,1,2,Partially cloudy,Inc,16.0,131.4,1.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,18,9,2,2,Partially cloudy,Inc,16.0,88.0,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,18,9,3,2,Partially cloudy,Inc,16.0,88.8,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,18,9,4,2,Partially cloudy,Inc,16.0,205.8,113.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,18,9,5,2,Partially cloudy,Inc,16.0,710.6,482.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,18,9,6,2,Partially cloudy,Inc,16.0,1643.2,1717.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,18,9,7,2,Partially cloudy,Inc,16.0,2109.4,2120.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,18,9,8,2,Partially cloudy,Inc,16.0,2010.6,1987.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,18,9,9,2,Partially cloudy,Inc,16.0,1757.8,1802.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,18,9,10,2,Partially cloudy,Inc,16.0,1626.6,1623.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,18,9,11,2,Partially cloudy,Inc,16.0,1633.6,1623.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,18,9,12,2,Partially cloudy,Inc,16.0,1789.4,1823.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,18,9,13,2,Partially cloudy,Inc,16.0,1947.2,1880.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,18,9,14,2,Partially cloudy,Inc,16.0,2322.8,2508.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,18,9,15,2,Partially cloudy,Inc,16.0,2525.0,2624.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,18,9,16,2,Partially cloudy,Inc,16.0,2618.6,2559.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,18,9,17,2,Partially cloudy,Inc,16.0,2583.0,2750.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,18,9,18,2,Partially cloudy,Inc,16.0,2369.0,2693.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,18,9,19,2,Partially cloudy,Inc,16.0,1687.4,1697.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,18,9,20,2,Partially cloudy,Inc,16.0,1188.4,1167.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,18,9,21,2,Partially cloudy,Inc,16.0,875.0,934.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,18,9,22,2,Partially cloudy,Inc,16.0,599.4,5.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,18,9,23,2,Partially cloudy,Inc,16.0,322.0,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,19,9,0,3,"Rain, Partially cloudy",Inc,15.0,127.8,2.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,19,9,1,3,"Rain, Partially cloudy",Inc,15.0,87.0,1.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,19,9,2,3,"Rain, Partially cloudy",Inc,15.0,57.6,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,19,9,3,3,"Rain, Partially cloudy",Inc,15.0,55.2,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,19,9,4,3,"Rain, Partially cloudy",Inc,15.0,110.4,63.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,19,9,5,3,"Rain, Partially cloudy",Inc,15.0,474.4,513.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,19,9,6,3,"Rain, Partially cloudy",Inc,15.0,1801.2,1721.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,19,9,7,3,"Rain, Partially cloudy",Inc,15.0,2221.6,2169.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,19,9,8,3,"Rain, Partially cloudy",Inc,15.0,1960.2,1971.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,19,9,9,3,"Rain, Partially cloudy",Inc,15.0,1725.6,1782.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,19,9,10,3,"Rain, Partially cloudy",Inc,15.0,1621.2,1571.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,19,9,11,3,"Rain, Partially cloudy",Inc,15.0,1668.4,1709.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,19,9,12,3,"Rain, Partially cloudy",Inc,15.0,1809.4,1773.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,19,9,13,3,"Rain, Partially cloudy",Inc,15.0,1934.6,1869.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,19,9,14,3,"Rain, Partially cloudy",Inc,15.0,2319.2,2425.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,19,9,15,3,"Rain, Partially cloudy",Inc,15.0,2553.4,2881.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,19,9,16,3,"Rain, Partially cloudy",Inc,15.0,2605.4,2888.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,19,9,17,3,"Rain, Partially cloudy",Inc,15.0,2647.4,2547.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,19,9,18,3,"Rain, Partially cloudy",Inc,15.0,2487.0,2508.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,19,9,19,3,"Rain, Partially cloudy",Inc,15.0,1532.0,1819.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,19,9,20,3,"Rain, Partially cloudy",Inc,15.0,1148.6,1172.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,19,9,21,3,"Rain, Partially cloudy",Inc,15.0,913.8,983.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,19,9,22,3,"Rain, Partially cloudy",Inc,15.0,650.4,44.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,19,9,23,3,"Rain, Partially cloudy",Inc,15.0,348.6,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,20,9,0,4,"Rain, Partially cloudy",Inc,15.5,243.2,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,20,9,1,4,"Rain, Partially cloudy",Inc,15.5,127.2,2.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,20,9,2,4,"Rain, Partially cloudy",Inc,15.5,78.4,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,20,9,3,4,"Rain, Partially cloudy",Inc,15.5,85.0,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,20,9,4,4,"Rain, Partially cloudy",Inc,15.5,191.0,28.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,20,9,5,4,"Rain, Partially cloudy",Inc,15.5,672.6,478.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,20,9,6,4,"Rain, Partially cloudy",Inc,15.5,1610.0,1640.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,20,9,7,4,"Rain, Partially cloudy",Inc,15.5,2079.2,2011.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,20,9,8,4,"Rain, Partially cloudy",Inc,15.5,1938.6,1864.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,20,9,9,4,"Rain, Partially cloudy",Inc,15.5,1700.4,1753.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,20,9,10,4,"Rain, Partially cloudy",Inc,15.5,1649.8,1704.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,20,9,11,4,"Rain, Partially cloudy",Inc,15.5,1782.8,1851.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,20,9,12,4,"Rain, Partially cloudy",Inc,15.5,1906.4,2035.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,20,9,13,4,"Rain, Partially cloudy",Inc,15.5,2107.8,2055.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,20,9,14,4,"Rain, Partially cloudy",Inc,15.5,2402.8,2657.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,20,9,15,4,"Rain, Partially cloudy",Inc,15.5,2335.2,2626.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,20,9,16,4,"Rain, Partially cloudy",Inc,15.5,2604.2,2606.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,20,9,17,4,"Rain, Partially cloudy",Inc,15.5,2574.2,2820.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,20,9,18,4,"Rain, Partially cloudy",Inc,15.5,2157.2,2274.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,20,9,19,4,"Rain, Partially cloudy",Inc,15.5,1479.4,1663.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,20,9,20,4,"Rain, Partially cloudy",Inc,15.5,1114.0,1103.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,20,9,21,4,"Rain, Partially cloudy",Inc,15.5,940.0,966.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,20,9,22,4,"Rain, Partially cloudy",Inc,15.5,743.4,805.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,20,9,23,4,"Rain, Partially cloudy",Inc,15.5,519.8,564.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,21,9,0,5,Clear,Inc,16.5,361.8,333.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,21,9,1,5,Clear,Inc,16.5,241.2,255.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,21,9,2,5,Clear,Inc,16.5,159.6,146.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,21,9,3,5,Clear,Inc,16.5,142.0,122.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,21,9,4,5,Clear,Inc,16.5,165.4,138.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,21,9,5,5,Clear,Inc,16.5,373.6,263.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,21,9,6,5,Clear,Inc,16.5,768.2,744.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,21,9,7,5,Clear,Inc,16.5,1115.0,1109.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,21,9,8,5,Clear,Inc,16.5,1432.4,1357.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,21,9,9,5,Clear,Inc,16.5,1768.0,1764.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,21,9,10,5,Clear,Inc,16.5,2037.0,2083.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,21,9,11,5,Clear,Inc,16.5,2195.0,2277.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,21,9,12,5,Clear,Inc,16.5,2190.4,2397.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,21,9,13,5,Clear,Inc,16.5,2220.0,2375.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,21,9,14,5,Clear,Inc,16.5,2100.6,2285.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,21,9,15,5,Clear,Inc,16.5,1974.0,2146.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,21,9,16,5,Clear,Inc,16.5,2004.4,1969.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,21,9,17,5,Clear,Inc,16.5,1818.0,1764.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,21,9,18,5,Clear,Inc,16.5,1536.8,1508.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,21,9,19,5,Clear,Inc,16.5,1117.6,1218.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,21,9,20,5,Clear,Inc,16.5,875.2,937.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,21,9,21,5,Clear,Inc,16.5,788.0,850.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,21,9,22,5,Clear,Inc,16.5,711.6,737.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,21,9,23,5,Clear,Inc,16.5,571.8,537.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,22,9,0,6,Partially cloudy,Inc,15.5,312.8,537.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,22,9,1,6,Partially cloudy,Inc,15.5,196.2,308.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,22,9,2,6,Partially cloudy,Inc,15.5,187.2,179.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,22,9,3,6,Partially cloudy,Inc,15.5,155.4,153.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,22,9,4,6,Partially cloudy,Inc,15.5,158.8,133.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,22,9,5,6,Partially cloudy,Inc,15.5,219.2,186.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,22,9,6,6,Partially cloudy,Inc,15.5,428.6,352.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,22,9,7,6,Partially cloudy,Inc,15.5,687.0,644.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,22,9,8,6,Partially cloudy,Inc,15.5,1078.6,976.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,22,9,9,6,Partially cloudy,Inc,15.5,1521.0,1602.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,22,9,10,6,Partially cloudy,Inc,15.5,1882.8,1804.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,22,9,11,6,Partially cloudy,Inc,15.5,2033.0,2039.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,22,9,12,6,Partially cloudy,Inc,15.5,2150.2,2319.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,22,9,13,6,Partially cloudy,Inc,15.5,2155.0,2202.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,22,9,14,6,Partially cloudy,Inc,15.5,2078.6,2016.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,22,9,15,6,Partially cloudy,Inc,15.5,1958.8,1967.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,22,9,16,6,Partially cloudy,Inc,15.5,1787.6,2065.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,22,9,17,6,Partially cloudy,Inc,15.5,1564.6,1785.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,22,9,18,6,Partially cloudy,Inc,15.5,1337.0,1376.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,22,9,19,6,Partially cloudy,Inc,15.5,1057.2,1134.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,22,9,20,6,Partially cloudy,Inc,15.5,839.4,937.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,22,9,21,6,Partially cloudy,Inc,15.5,708.2,715.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,22,9,22,6,Partially cloudy,Inc,15.5,431.8,28.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,22,9,23,6,Partially cloudy,Inc,15.5,326.2,2.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,23,9,0,0,Overcast,Inc,17.0,154.8,1.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,23,9,1,0,Overcast,Inc,17.0,100.8,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,23,9,2,0,Overcast,Inc,17.0,60.0,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,23,9,3,0,Overcast,Inc,17.0,76.4,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,23,9,4,0,Overcast,Inc,17.0,186.8,83.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,23,9,5,0,Overcast,Inc,17.0,679.8,521.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,23,9,6,0,Overcast,Inc,17.0,1629.2,1741.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,23,9,7,0,Overcast,Inc,17.0,2110.0,2113.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,23,9,8,0,Overcast,Inc,17.0,1924.2,1873.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,23,9,9,0,Overcast,Inc,17.0,1636.4,1699.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,23,9,10,0,Overcast,Inc,17.0,1523.8,1417.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,23,9,11,0,Overcast,Inc,17.0,1576.4,1527.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,23,9,12,0,Overcast,Inc,17.0,1640.4,1704.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,23,9,13,0,Overcast,Inc,17.0,1866.0,1807.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,23,9,14,0,Overcast,Inc,17.0,2197.6,2232.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,23,9,15,0,Overcast,Inc,17.0,2490.2,2776.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,23,9,16,0,Overcast,Inc,17.0,2588.6,2498.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,23,9,17,0,Overcast,Inc,17.0,2671.6,2750.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,23,9,18,0,Overcast,Inc,17.0,2317.6,2532.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,23,9,19,0,Overcast,Inc,17.0,1595.6,1393.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,23,9,20,0,Overcast,Inc,17.0,1055.2,898.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,23,9,21,0,Overcast,Inc,17.0,740.2,701.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,23,9,22,0,Overcast,Inc,17.0,419.8,40.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,23,9,23,0,Overcast,Inc,17.0,247.0,1.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,24,9,0,1,"Rain, Partially cloudy",Inc,16.0,79.2,3.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,24,9,1,1,"Rain, Partially cloudy",Inc,16.0,66.4,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,24,9,2,1,"Rain, Partially cloudy",Inc,16.0,34.2,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,24,9,3,1,"Rain, Partially cloudy",Inc,16.0,45.8,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,24,9,4,1,"Rain, Partially cloudy",Inc,16.0,65.0,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,24,9,5,1,"Rain, Partially cloudy",Inc,16.0,760.6,471.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,24,9,6,1,"Rain, Partially cloudy",Inc,16.0,1868.2,1658.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,24,9,7,1,"Rain, Partially cloudy",Inc,16.0,2160.8,1974.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,24,9,8,1,"Rain, Partially cloudy",Inc,16.0,2014.0,1830.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,24,9,9,1,"Rain, Partially cloudy",Inc,16.0,1712.0,1647.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,24,9,10,1,"Rain, Partially cloudy",Inc,16.0,1528.6,1598.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,24,9,11,1,"Rain, Partially cloudy",Inc,16.0,1547.6,1605.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,24,9,12,1,"Rain, Partially cloudy",Inc,16.0,1664.8,1702.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,24,9,13,1,"Rain, Partially cloudy",Inc,16.0,1880.4,1876.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,24,9,14,1,"Rain, Partially cloudy",Inc,16.0,2369.4,2293.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,24,9,15,1,"Rain, Partially cloudy",Inc,16.0,2548.4,2524.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,24,9,16,1,"Rain, Partially cloudy",Inc,16.0,2630.6,2567.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,24,9,17,1,"Rain, Partially cloudy",Inc,16.0,2645.2,2687.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,24,9,18,1,"Rain, Partially cloudy",Inc,16.0,2517.2,2498.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,24,9,19,1,"Rain, Partially cloudy",Inc,16.0,1358.2,1464.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,24,9,20,1,"Rain, Partially cloudy",Inc,16.0,975.6,965.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,24,9,21,1,"Rain, Partially cloudy",Inc,16.0,769.4,903.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,24,9,22,1,"Rain, Partially cloudy",Inc,16.0,362.2,5.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,24,9,23,1,"Rain, Partially cloudy",Inc,16.0,273.0,5.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,25,9,0,2,"Rain, Partially cloudy",Inc,14.9,158.0,1.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,25,9,1,2,"Rain, Partially cloudy",Inc,14.9,101.4,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,25,9,2,2,"Rain, Partially cloudy",Inc,14.9,69.4,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,25,9,3,2,"Rain, Partially cloudy",Inc,14.9,73.4,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,25,9,4,2,"Rain, Partially cloudy",Inc,14.9,184.2,15.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,25,9,5,2,"Rain, Partially cloudy",Inc,14.9,666.6,478.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,25,9,6,2,"Rain, Partially cloudy",Inc,14.9,1628.4,1811.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,25,9,7,2,"Rain, Partially cloudy",Inc,14.9,2048.4,2062.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,25,9,8,2,"Rain, Partially cloudy",Inc,14.9,1966.6,1739.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,25,9,9,2,"Rain, Partially cloudy",Inc,14.9,1722.0,1746.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,25,9,10,2,"Rain, Partially cloudy",Inc,14.9,1618.4,1551.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,25,9,11,2,"Rain, Partially cloudy",Inc,14.9,1610.8,1614.0
